time,Unix time,CHTR:CM02:1255:HV:POWER,CLL:CM02:2301:DS:LVL,CPV:CM02:3001:JT:POS_RBV
2019-03-03 10:29:39,1551626979.56,1.90021,90.2348,17.3984
2019-03-03 10:29:40,1551626980.56,1.90021,89.8494,17.3984
2019-03-03 10:29:41,1551626981.56,1.90021,90.0613,17.3984
2019-03-03 10:29:42,1551626982.56,1.90021,89.9598,17.3984
2019-03-03 10:29:43,1551626983.56,1.90021,90.1367,17.3984
2019-03-03 10:29:44,1551626984.56,1.90021,89.9438,17.3984
2019-03-03 10:29:45,1551626985.56,1.90021,89.7997,17.3984
2019-03-03 10:29:46,1551626986.56,1.90021,90.1125,17.3984
2019-03-03 10:29:47,1551626987.56,1.90021,89.9221,17.3984
2019-03-03 10:29:48,1551626988.56,1.90021,90.1315,17.8633
2019-03-03 10:29:49,1551626989.56,1.90021,89.8844,19.1836
2019-03-03 10:29:50,1551626990.56,1.90021,90.3913,19.1836
2019-03-03 10:29:51,1551626991.56,1.90021,89.9086,19.1836
2019-03-03 10:29:52,1551626992.56,1.90021,90.2334,19.1836
2019-03-03 10:29:53,1551626993.56,1.90021,89.9137,19.1836
2019-03-03 10:29:57,1551626997.56,1.90021,90.182,19.1836
2019-03-03 10:29:58,1551626998.56,1.90021,89.8143,19.1836
2019-03-03 10:30:00,1551627000.56,1.90021,90.0204,19.1836
2019-03-03 10:30:01,1551627001.56,1.90021,90.3092,19.1836
2019-03-03 10:30:02,1551627002.56,1.90021,89.8839,19.1836
2019-03-03 10:30:03,1551627003.57,1.90021,89.781,19.1836
2019-03-03 10:30:05,1551627005.57,1.90021,90.2743,19.1836
2019-03-03 10:30:06,1551627006.56,1.90021,90.1269,19.1836
2019-03-03 10:30:07,1551627007.56,1.90021,89.8961,17.3984
2019-03-03 10:30:10,1551627010.56,1.90021,90.1978,17.3984
2019-03-03 10:30:11,1551627011.56,1.90021,89.9846,17.3984
2019-03-03 10:30:12,1551627012.56,1.90021,90.1829,17.3984
2019-03-03 10:30:19,1551627019.56,1.90021,89.8719,17.3984
2019-03-03 10:30:21,1551627021.56,1.90021,90.0842,17.3984
2019-03-03 10:30:24,1551627024.57,1.90021,90.2546,17.3984
2019-03-03 10:30:25,1551627025.56,1.90021,89.8465,17.3984
2019-03-03 10:30:26,1551627026.56,1.90021,90.3913,17.3984
2019-03-03 10:30:27,1551627027.56,1.90021,89.7905,17.3984
2019-03-03 10:30:28,1551627028.56,1.90021,90.3775,17.3984
2019-03-03 10:30:29,1551627029.56,1.90021,90.1396,17.3984
2019-03-03 10:30:30,1551627030.56,1.90021,89.9999,17.3984
2019-03-03 10:30:31,1551627031.56,1.90021,90.1001,17.3984
2019-03-03 10:30:33,1551627033.56,1.90021,90.3651,17.3984
2019-03-03 10:30:34,1551627034.56,1.90021,89.7946,17.3984
2019-03-03 10:30:35,1551627035.56,1.90021,89.961,17.3984
2019-03-03 10:30:36,1551627036.56,1.90021,90.1651,17.3984
2019-03-03 10:30:38,1551627038.56,1.90021,89.8766,17.3984
2019-03-03 10:30:40,1551627040.56,1.90021,90.3074,17.3984
2019-03-03 10:30:42,1551627042.56,1.90021,89.9169,17.3984
2019-03-03 10:30:45,1551627045.56,1.90021,90.221,17.3984
2019-03-03 10:30:46,1551627046.56,1.90021,89.9245,16.8477
2019-03-03 10:30:47,1551627047.56,1.90021,90.1665,15.9141
2019-03-03 10:30:51,1551627051.56,1.90021,89.9057,15.9141
2019-03-03 10:30:55,1551627055.56,1.90021,90.0526,15.9141
2019-03-03 10:30:56,1551627056.56,1.90021,89.7969,15.9141
2019-03-03 10:30:57,1551627057.56,1.90021,90.0814,15.9141
2019-03-03 10:30:58,1551627058.56,1.90021,89.9671,15.9141
2019-03-03 10:30:59,1551627059.56,1.90021,90.2807,15.9141
2019-03-03 10:31:00,1551627060.56,1.90021,89.8675,15.9141
2019-03-03 10:31:01,1551627061.56,1.90021,90.0294,15.9141
2019-03-03 10:31:02,1551627062.56,1.90021,89.7852,15.9141
2019-03-03 10:31:03,1551627063.56,1.90021,89.8939,15.9141
2019-03-03 10:31:06,1551627066.56,1.90021,90.246,15.9141
2019-03-03 10:31:07,1551627067.56,1.90021,89.9547,15.9141
2019-03-03 10:31:08,1551627068.56,1.90021,90.0894,16.6289
2019-03-03 10:31:09,1551627069.56,1.90021,89.863,16.0781
2019-03-03 10:31:10,1551627070.57,1.90021,89.863,19.2383
2019-03-03 10:31:11,1551627071.57,1.90021,89.863,17.9492
2019-03-03 10:31:13,1551627073.56,1.90021,90.1386,17.9492
2019-03-03 10:31:15,1551627075.56,1.90021,90.033,17.9492
2019-03-03 10:31:16,1551627076.56,1.90021,90.1868,17.9492
2019-03-03 10:31:17,1551627077.56,1.90021,90.011,17.9492
2019-03-03 10:31:19,1551627079.56,1.90021,89.8556,17.9492
2019-03-03 10:31:22,1551627082.56,1.90021,90.0006,17.9492
2019-03-03 10:31:23,1551627083.56,1.90021,89.8656,17.9492
2019-03-03 10:31:25,1551627085.56,1.90021,90.2558,17.9492
2019-03-03 10:31:26,1551627086.56,1.90021,89.795,17.1211
2019-03-03 10:31:27,1551627087.56,1.90021,90.2321,15.9141
2019-03-03 10:31:28,1551627088.56,1.90021,89.8221,15.9141
2019-03-03 10:31:29,1551627089.56,1.90021,89.9239,15.9141
2019-03-03 10:31:30,1551627090.56,1.90021,90.1372,15.9141
2019-03-03 10:31:31,1551627091.56,1.90021,89.8633,15.9141
2019-03-03 10:31:32,1551627092.57,1.90021,90.1496,15.9141
2019-03-03 10:31:33,1551627093.57,1.90021,90.2928,15.9141
2019-03-03 10:31:34,1551627094.56,1.90021,89.998,15.9141
2019-03-03 10:31:35,1551627095.56,1.90021,90.1321,15.9141
2019-03-03 10:31:36,1551627096.57,1.90021,89.8553,15.9141
2019-03-03 10:31:37,1551627097.56,1.90021,90.0197,15.9141
2019-03-03 10:31:38,1551627098.56,1.90021,89.8214,15.9141
2019-03-03 10:31:39,1551627099.56,1.90021,89.991,15.9141
2019-03-03 10:31:40,1551627100.57,1.90021,89.8819,15.9141
2019-03-03 10:31:44,1551627104.56,1.90021,90.2941,15.9141
2019-03-03 10:31:46,1551627106.56,1.90021,89.8716,15.4453
2019-03-03 10:31:47,1551627107.56,1.90021,90.1748,14.6758
2019-03-03 10:31:48,1551627108.56,1.90021,89.8025,14.6758
2019-03-03 10:31:49,1551627109.56,1.90021,90.2907,14.6758
2019-03-03 10:31:50,1551627110.56,1.90021,89.9958,14.6758
2019-03-03 10:31:51,1551627111.56,1.90021,89.8848,14.6758
2019-03-03 10:31:52,1551627112.56,1.90021,90.0664,14.6758
2019-03-03 10:31:53,1551627113.56,1.90021,90.2593,14.6758
2019-03-03 10:31:54,1551627114.56,1.90021,89.8047,14.6758
2019-03-03 10:31:55,1551627115.56,1.90021,90.3235,14.6758
2019-03-03 10:31:56,1551627116.56,1.90021,89.9303,14.6758
2019-03-03 10:31:59,1551627119.56,1.90021,90.0436,14.6758
2019-03-03 10:32:01,1551627121.56,1.90021,90.2323,14.6758
2019-03-03 10:32:02,1551627122.56,1.90021,89.9181,14.6758
2019-03-03 10:32:04,1551627124.56,1.90021,90.1013,14.6758
2019-03-03 10:32:05,1551627125.56,1.90021,89.7912,14.6758
2019-03-03 10:32:07,1551627127.56,1.90021,89.9379,14.6758
2019-03-03 10:32:08,1551627128.57,1.90021,89.9379,15.4453
2019-03-03 10:32:09,1551627129.56,1.90021,90.2051,15.4453
2019-03-03 10:32:10,1551627130.57,1.90021,89.9275,16.1602
2019-03-03 10:32:11,1551627131.57,1.90021,89.9275,17.1211
2019-03-03 10:32:12,1551627132.57,1.90021,90.1867,16.6289
2019-03-03 10:32:13,1551627133.56,1.90021,89.8588,16.6289
2019-03-03 10:32:14,1551627134.57,1.90021,90.3143,16.6289
2019-03-03 10:32:15,1551627135.56,1.90021,89.8589,16.6289
2019-03-03 10:32:16,1551627136.56,1.90021,90.2558,16.6289
2019-03-03 10:32:18,1551627138.57,1.90021,89.8708,16.6289
2019-03-03 10:32:19,1551627139.56,1.90021,90.297,16.6289
2019-03-03 10:32:22,1551627142.56,1.90021,89.796,16.6289
2019-03-03 10:32:26,1551627146.56,1.90021,89.9863,16.6289
2019-03-03 10:32:27,1551627147.56,1.90021,89.7867,16.6289
2019-03-03 10:32:28,1551627148.56,1.90021,90.1665,17.3984
2019-03-03 10:32:29,1551627149.56,1.90021,89.8165,17.1797
2019-03-03 10:32:30,1551627150.57,1.90021,89.8165,17.7266
2019-03-03 10:32:31,1551627151.56,1.90021,90.0695,19.1016
2019-03-03 10:32:32,1551627152.57,1.90021,89.9344,18.8281
2019-03-03 10:32:34,1551627154.56,1.90021,89.7924,18.8281
2019-03-03 10:32:35,1551627155.56,1.90021,89.9139,18.8281
2019-03-03 10:32:36,1551627156.56,1.90021,90.1645,18.8281
2019-03-03 10:32:38,1551627158.56,1.90021,90.3506,18.8281
2019-03-03 10:32:39,1551627159.56,1.90021,89.8496,18.8281
2019-03-03 10:32:41,1551627161.56,1.90021,90.0062,18.8281
2019-03-03 10:32:47,1551627167.56,1.90021,89.8482,18.8281
2019-03-03 10:32:48,1551627168.56,1.90021,89.9851,18.8281
2019-03-03 10:32:52,1551627172.56,1.90021,90.1628,18.8281
2019-03-03 10:32:53,1551627173.56,1.90021,89.9094,18.8281
2019-03-03 10:32:54,1551627174.56,1.90021,90.4136,18.8281
2019-03-03 10:32:55,1551627175.56,1.90021,89.8931,18.8281
2019-03-03 10:32:57,1551627177.56,1.90021,90.0246,18.8281
2019-03-03 10:32:58,1551627178.56,1.90021,89.8899,18.8281
2019-03-03 10:32:59,1551627179.56,1.90021,90.093,18.8281
2019-03-03 10:33:00,1551627180.56,1.90021,89.9049,18.8281
2019-03-03 10:33:01,1551627181.56,1.90021,90.0981,18.8281
2019-03-03 10:33:02,1551627182.56,1.90021,89.8486,18.8281
2019-03-03 10:33:04,1551627184.56,1.90021,90.1079,18.8281
2019-03-03 10:33:06,1551627186.56,1.90021,89.9354,18.8281
2019-03-03 10:33:07,1551627187.57,1.90021,89.9354,16.9023
2019-03-03 10:33:08,1551627188.57,1.90021,89.9354,16.6289
2019-03-03 10:33:09,1551627189.56,1.90021,89.7789,16.6289
2019-03-03 10:33:11,1551627191.56,1.90021,89.9428,16.6289
2019-03-03 10:33:12,1551627192.56,1.90021,89.7974,16.6289
2019-03-03 10:33:13,1551627193.56,1.90021,89.9252,16.6289
2019-03-03 10:33:16,1551627196.56,1.90021,90.2268,16.6289
2019-03-03 10:33:17,1551627197.56,1.90021,89.8982,16.6289
2019-03-03 10:33:20,1551627200.57,1.90021,90.257,16.6289
2019-03-03 10:33:21,1551627201.56,1.90021,89.8472,16.6289
2019-03-03 10:33:22,1551627202.56,1.90021,90.0944,16.6289
2019-03-03 10:33:23,1551627203.56,1.90021,89.9793,16.6289
2019-03-03 10:33:24,1551627204.57,1.90021,89.8074,16.6289
2019-03-03 10:33:25,1551627205.56,1.90021,89.9525,16.6289
2019-03-03 10:33:26,1551627206.56,1.90021,89.8355,16.6289
2019-03-03 10:33:27,1551627207.57,1.90021,89.8355,15.9141
2019-03-03 10:33:28,1551627208.56,1.90021,90.0524,17.6719
2019-03-03 10:33:30,1551627210.56,1.90021,89.927,17.6719
2019-03-03 10:33:31,1551627211.57,1.90021,89.927,18.8281
2019-03-03 10:33:32,1551627212.56,1.90021,90.0988,18.8281
2019-03-03 10:33:34,1551627214.56,1.90021,89.9687,18.8281
2019-03-03 10:33:36,1551627216.56,1.90021,90.0718,18.8281
2019-03-03 10:33:37,1551627217.56,1.90021,89.82,18.8281
2019-03-03 10:33:38,1551627218.57,1.90021,90.1837,18.8281
2019-03-03 10:33:40,1551627220.57,1.90021,90.0247,18.8281
2019-03-03 10:33:41,1551627221.56,1.90021,89.8302,18.8281
2019-03-03 10:33:42,1551627222.56,1.90021,90.217,18.8281
2019-03-03 10:33:43,1551627223.56,1.90021,89.8107,18.8281
2019-03-03 10:33:45,1551627225.56,1.90021,90.1068,18.8281
2019-03-03 10:33:46,1551627226.56,1.90021,89.8615,18.8281
2019-03-03 10:33:47,1551627227.56,1.90021,90.2442,17.5352
2019-03-03 10:33:48,1551627228.56,1.90021,90.137,16.6289
2019-03-03 10:33:49,1551627229.56,1.90021,89.8999,16.6289
2019-03-03 10:33:50,1551627230.56,1.90021,90.2364,16.6289
2019-03-03 10:33:51,1551627231.56,1.90021,90.0575,16.6289
2019-03-03 10:33:52,1551627232.57,1.90021,90.4107,16.6289
2019-03-03 10:33:53,1551627233.56,1.90021,90.0443,16.6289
2019-03-03 10:33:56,1551627236.56,1.90021,89.8346,16.6289
2019-03-03 10:33:57,1551627237.56,1.90021,90.3099,16.6289
2019-03-03 10:33:58,1551627238.56,1.90021,89.859,16.6289
2019-03-03 10:33:59,1551627239.56,1.90021,89.9695,16.6289
2019-03-03 10:34:01,1551627241.56,1.90021,89.8066,16.6289
2019-03-03 10:34:02,1551627242.56,1.90021,89.9549,16.6289
2019-03-03 10:34:03,1551627243.56,1.90021,89.8408,16.6289
2019-03-03 10:34:04,1551627244.56,1.90021,90.0372,16.6289
2019-03-03 10:34:05,1551627245.56,1.90021,90.2349,16.6289
2019-03-03 10:34:06,1551627246.56,1.90021,90.1191,16.6289
2019-03-03 10:34:07,1551627247.56,1.90021,89.9327,16.6289
2019-03-03 10:34:08,1551627248.57,1.90021,89.9327,17.1211
2019-03-03 10:34:09,1551627249.56,1.90021,90.1712,19.0469
2019-03-03 10:34:10,1551627250.56,1.90021,90.3557,18.8281
2019-03-03 10:34:11,1551627251.56,1.90021,90.1437,18.3594
2019-03-03 10:34:12,1551627252.56,1.90021,89.9147,18.3594
2019-03-03 10:34:14,1551627254.56,1.90021,90.159,18.3594
2019-03-03 10:34:15,1551627255.56,1.90021,89.9346,18.3594
2019-03-03 10:34:16,1551627256.56,1.90021,90.2111,18.3594
2019-03-03 10:34:17,1551627257.56,1.90021,90.3255,18.3594
2019-03-03 10:34:18,1551627258.56,1.90021,89.7894,18.3594
2019-03-03 10:34:19,1551627259.56,1.90021,90.2082,18.3594
2019-03-03 10:34:20,1551627260.56,1.90021,89.8039,18.3594
2019-03-03 10:34:21,1551627261.56,1.90021,90.1258,18.3594
2019-03-03 10:34:22,1551627262.56,1.90021,89.9199,18.3594
2019-03-03 10:34:27,1551627267.57,1.90021,89.9199,17.6719
2019-03-03 10:34:28,1551627268.56,1.90021,90.2467,17.6719
2019-03-03 10:34:30,1551627270.56,1.90021,89.7918,17.6719
2019-03-03 10:34:31,1551627271.56,1.90021,90.1169,17.6719
2019-03-03 10:34:32,1551627272.56,1.90021,89.8905,17.6719
2019-03-03 10:34:34,1551627274.57,1.90021,90.1911,17.6719
2019-03-03 10:34:35,1551627275.56,1.90021,89.7924,17.6719
2019-03-03 10:34:36,1551627276.56,1.90021,90.1291,17.6719
2019-03-03 10:34:37,1551627277.56,1.90021,89.9978,17.6719
2019-03-03 10:34:38,1551627278.57,1.90021,89.8167,17.6719
2019-03-03 10:34:39,1551627279.56,1.90021,90.4439,17.6719
2019-03-03 10:34:40,1551627280.57,1.90021,90.095,17.6719
2019-03-03 10:34:43,1551627283.56,1.90021,89.8372,17.6719
2019-03-03 10:34:45,1551627285.56,1.90021,90.025,17.6719
2019-03-03 10:34:47,1551627287.56,1.90021,89.7948,17.6719
2019-03-03 10:34:48,1551627288.56,1.90021,90.2401,18.3594
2019-03-03 10:34:49,1551627289.56,1.90021,89.8243,18.3594
2019-03-03 10:34:51,1551627291.56,1.90021,90.3237,20.6133
2019-03-03 10:34:52,1551627292.56,1.90021,90.0392,19.5977
2019-03-03 10:34:53,1551627293.56,1.90021,89.8875,19.5977
2019-03-03 10:34:56,1551627296.56,1.90021,90.3782,19.5977
2019-03-03 10:34:57,1551627297.56,1.90021,89.9079,19.5977
2019-03-03 10:34:58,1551627298.57,1.90021,90.4091,19.5977
2019-03-03 10:34:59,1551627299.56,1.90021,89.8318,19.5977
2019-03-03 10:35:01,1551627301.56,1.90021,90.3304,19.5977
2019-03-03 10:35:02,1551627302.57,1.90021,89.825,19.5977
2019-03-03 10:35:03,1551627303.57,1.90021,89.9378,19.5977
2019-03-03 10:35:04,1551627304.57,1.90021,90.2134,19.5977
2019-03-03 10:35:05,1551627305.56,1.90021,89.8421,19.5977
2019-03-03 10:35:06,1551627306.57,1.90021,90.182,19.5977
2019-03-03 10:35:08,1551627308.56,1.90021,90.0753,19.5977
2019-03-03 10:35:09,1551627309.56,1.90021,89.903,19.5977
2019-03-03 10:35:15,1551627315.56,1.90021,90.0721,19.5977
2019-03-03 10:35:17,1551627317.56,1.90021,89.8221,19.5977
2019-03-03 10:35:18,1551627318.56,1.90021,90.0898,19.5977
2019-03-03 10:35:20,1551627320.56,1.90021,90.2077,19.5977
2019-03-03 10:35:22,1551627322.57,1.90021,89.831,19.5977
2019-03-03 10:35:23,1551627323.56,1.90021,89.9368,19.5977
2019-03-03 10:35:24,1551627324.57,1.90021,90.0698,19.5977
2019-03-03 10:35:25,1551627325.56,1.90021,89.8324,19.5977
2019-03-03 10:35:26,1551627326.56,1.90021,90.2669,19.5977
2019-03-03 10:35:27,1551627327.56,1.90021,89.8558,19.1016
2019-03-03 10:35:28,1551627328.57,1.90021,90.2701,19.1016
2019-03-03 10:35:29,1551627329.56,1.90021,89.8528,19.1016
2019-03-03 10:35:31,1551627331.56,1.90021,89.9821,19.1016
2019-03-03 10:35:34,1551627334.56,1.90021,89.8377,19.1016
2019-03-03 10:35:35,1551627335.56,1.90021,90.1832,19.1016
2019-03-03 10:35:36,1551627336.57,1.90021,89.8964,19.1016
2019-03-03 10:35:39,1551627339.56,1.90021,90.105,19.1016
2019-03-03 10:35:40,1551627340.56,1.90021,89.9791,19.1016
2019-03-03 10:35:41,1551627341.56,1.90021,90.233,19.1016
2019-03-03 10:35:42,1551627342.56,1.90021,89.814,19.1016
2019-03-03 10:35:43,1551627343.56,1.90021,90.2761,19.1016
2019-03-03 10:35:44,1551627344.57,1.90021,90.0941,19.1016
2019-03-03 10:35:45,1551627345.57,1.90021,90.2142,19.1016
2019-03-03 10:35:47,1551627347.56,1.90021,89.8518,19.1016
2019-03-03 10:35:50,1551627350.57,1.90021,89.9823,20.5586
2019-03-03 10:35:51,1551627351.56,1.90021,89.8466,20.0625
2019-03-03 10:35:55,1551627355.56,1.90021,90.0128,20.0625
2019-03-03 10:35:56,1551627356.57,1.90021,90.1475,20.0625
2019-03-03 10:35:57,1551627357.56,1.90021,90.2537,20.0625
2019-03-03 10:35:58,1551627358.56,1.90021,89.7952,20.0625
2019-03-03 10:36:00,1551627360.56,1.90021,90.4301,20.0625
2019-03-03 10:36:01,1551627361.56,1.90021,89.8824,20.0625
2019-03-03 10:36:02,1551627362.56,1.90021,90.3083,20.0625
2019-03-03 10:36:03,1551627363.56,1.90021,89.7979,20.0625
2019-03-03 10:36:04,1551627364.57,1.90021,90.2437,20.0625
2019-03-03 10:36:05,1551627365.56,1.90021,90.066,20.0625
2019-03-03 10:36:06,1551627366.56,1.90021,89.8157,20.0625
2019-03-03 10:36:07,1551627367.56,1.90021,90.3505,18.1406
2019-03-03 10:36:09,1551627369.56,1.90021,90.1254,18.1406
2019-03-03 10:36:11,1551627371.56,1.90021,89.9554,18.1406
2019-03-03 10:36:13,1551627373.56,1.90021,89.8423,18.1406
2019-03-03 10:36:14,1551627374.57,1.90021,89.9829,18.1406
2019-03-03 10:36:16,1551627376.56,1.90021,90.1165,18.1406
2019-03-03 10:36:17,1551627377.56,1.90021,90.2698,18.1406
2019-03-03 10:36:19,1551627379.56,1.90021,89.9261,18.1406
2019-03-03 10:36:20,1551627380.56,1.90021,90.2764,18.1406
2019-03-03 10:36:21,1551627381.56,1.90021,89.9444,18.1406
2019-03-03 10:36:22,1551627382.57,1.90021,89.8272,18.1406
2019-03-03 10:36:23,1551627383.56,1.90021,89.9946,18.1406
2019-03-03 10:36:26,1551627386.57,1.90021,89.7984,18.1406
2019-03-03 10:36:27,1551627387.56,1.90021,89.9252,18.1406
2019-03-03 10:36:28,1551627388.56,1.90021,90.0634,18.6328
2019-03-03 10:36:29,1551627389.56,1.90021,90.2248,18.8281
2019-03-03 10:36:30,1551627390.56,1.90021,90.0768,20.832
2019-03-03 10:36:31,1551627391.57,1.90021,90.0768,20.0625
2019-03-03 10:36:33,1551627393.56,1.90021,89.8106,20.0625
2019-03-03 10:36:35,1551627395.56,1.90021,90.2864,20.0625
2019-03-03 10:36:36,1551627396.56,1.90021,89.839,20.0625
2019-03-03 10:36:37,1551627397.56,1.90021,90.2217,20.0625
2019-03-03 10:36:38,1551627398.56,1.90021,89.8383,20.0625
2019-03-03 10:36:40,1551627400.57,1.90021,90.2852,20.0625
2019-03-03 10:36:41,1551627401.56,1.90021,89.9182,20.0625
2019-03-03 10:36:43,1551627403.56,1.90021,90.0342,20.0625
2019-03-03 10:36:45,1551627405.56,1.90021,89.8459,20.0625
2019-03-03 10:36:47,1551627407.56,1.90021,90.1741,19.1016
2019-03-03 10:36:48,1551627408.56,1.90021,89.8671,18.8281
2019-03-03 10:36:49,1551627409.56,1.90021,90.0174,18.8281
2019-03-03 10:36:50,1551627410.57,1.90021,89.817,18.8281
2019-03-03 10:36:54,1551627414.56,1.90021,89.9257,18.8281
2019-03-03 10:36:55,1551627415.56,1.90021,89.8019,18.8281
2019-03-03 10:36:56,1551627416.56,1.90021,90.1755,18.8281
2019-03-03 10:36:57,1551627417.56,1.90021,89.9797,18.8281
2019-03-03 10:37:00,1551627420.56,1.90021,90.1838,18.8281
2019-03-03 10:37:01,1551627421.56,1.90021,89.9704,18.8281
2019-03-03 10:37:02,1551627422.56,1.90021,90.1087,18.8281
2019-03-03 10:37:03,1551627423.56,1.90021,89.869,18.8281
2019-03-03 10:37:04,1551627424.57,1.90021,90.0787,18.8281
2019-03-03 10:37:05,1551627425.56,1.90021,89.9536,18.8281
2019-03-03 10:37:06,1551627426.56,1.90021,90.3534,18.8281
2019-03-03 10:37:07,1551627427.56,1.90021,90.1104,16.9023
2019-03-03 10:37:08,1551627428.57,1.90021,90.2383,16.9023
2019-03-03 10:37:09,1551627429.56,1.90021,90.0914,16.9023
2019-03-03 10:37:10,1551627430.56,1.90021,89.845,16.9023
2019-03-03 10:37:11,1551627431.56,1.90021,90.0934,16.9023
2019-03-03 10:37:12,1551627432.56,1.90021,90.3023,16.9023
2019-03-03 10:37:13,1551627433.56,1.90021,89.8612,16.9023
2019-03-03 10:37:14,1551627434.56,1.90021,90.205,16.9023
2019-03-03 10:37:15,1551627435.56,1.90021,90.0835,16.9023
2019-03-03 10:37:16,1551627436.56,1.90021,90.3497,16.9023
2019-03-03 10:37:17,1551627437.56,1.90021,89.9463,16.9023
2019-03-03 10:37:20,1551627440.56,1.90021,90.1378,16.9023
2019-03-03 10:37:21,1551627441.56,1.90021,89.9055,16.9023
2019-03-03 10:37:22,1551627442.56,1.90021,89.8001,16.9023
2019-03-03 10:37:23,1551627443.56,1.90021,90.2567,16.9023
2019-03-03 10:37:24,1551627444.56,1.90021,89.9734,16.9023
2019-03-03 10:37:25,1551627445.56,1.90021,89.8408,16.9023
2019-03-03 10:37:29,1551627449.56,1.90021,90.2784,17.8633
2019-03-03 10:37:30,1551627450.56,1.90021,89.8306,17.8633
2019-03-03 10:37:31,1551627451.56,1.90021,90.0744,18.8281
2019-03-03 10:37:32,1551627452.56,1.90021,90.2486,18.8281
2019-03-03 10:37:34,1551627454.56,1.90021,90.0991,18.8281
2019-03-03 10:37:35,1551627455.56,1.90021,89.8013,18.8281
2019-03-03 10:37:36,1551627456.56,1.90021,90.132,18.8281
2019-03-03 10:37:37,1551627457.56,1.90021,89.7871,18.8281
2019-03-03 10:37:39,1551627459.56,1.90021,90.4141,18.8281
2019-03-03 10:37:40,1551627460.56,1.90021,89.8117,18.8281
2019-03-03 10:37:41,1551627461.56,1.90021,90.1582,18.8281
2019-03-03 10:37:42,1551627462.56,1.90021,89.8133,18.8281
2019-03-03 10:37:43,1551627463.56,1.90021,90.2688,18.8281
2019-03-03 10:37:44,1551627464.56,1.90021,89.9192,18.8281
2019-03-03 10:37:45,1551627465.56,1.90021,89.8096,18.8281
2019-03-03 10:37:46,1551627466.56,1.90021,90.1153,18.8281
2019-03-03 10:37:48,1551627468.56,1.90021,89.9807,18.8281
2019-03-03 10:37:49,1551627469.56,1.90021,90.1388,18.8281
2019-03-03 10:37:50,1551627470.56,1.90021,89.7939,19.5977
2019-03-03 10:37:52,1551627472.56,1.90021,89.9275,19.5977
2019-03-03 10:37:53,1551627473.56,1.90021,90.3366,19.5977
2019-03-03 10:37:54,1551627474.57,1.90021,89.8217,19.5977
2019-03-03 10:37:55,1551627475.56,1.90021,90.5284,19.5977
2019-03-03 10:37:56,1551627476.56,1.90021,89.9308,19.5977
2019-03-03 10:37:57,1551627477.56,1.90021,89.8217,19.5977
2019-03-03 10:37:58,1551627478.56,1.90021,90.1097,19.5977
2019-03-03 10:37:59,1551627479.56,1.90021,90.2263,19.5977
2019-03-03 10:38:00,1551627480.56,1.90021,89.9982,19.5977
2019-03-03 10:38:01,1551627481.56,1.90021,89.872,19.5977
2019-03-03 10:38:02,1551627482.56,1.90021,90.1686,19.5977
2019-03-03 10:38:03,1551627483.56,1.90021,89.9742,19.5977
2019-03-03 10:38:06,1551627486.56,1.90021,90.1472,19.5977
2019-03-03 10:38:07,1551627487.56,1.90021,89.8948,19.5977
2019-03-03 10:38:08,1551627488.56,1.90021,90.3309,19.5977
2019-03-03 10:38:09,1551627489.56,1.90021,89.8299,19.5977
2019-03-03 10:38:10,1551627490.56,1.90021,90.0937,19.5977
2019-03-03 10:38:13,1551627493.56,1.90021,89.8961,19.5977
2019-03-03 10:38:15,1551627495.56,1.90021,90.0311,19.5977
2019-03-03 10:38:16,1551627496.56,1.90021,89.8209,19.5977
2019-03-03 10:38:20,1551627500.56,1.90021,90.1115,19.5977
2019-03-03 10:38:21,1551627501.56,1.90021,89.8152,19.5977
2019-03-03 10:38:22,1551627502.56,1.90021,90.3489,19.5977
2019-03-03 10:38:23,1551627503.56,1.90021,90.1733,19.5977
2019-03-03 10:38:24,1551627504.56,1.90021,89.8081,19.5977
2019-03-03 10:38:25,1551627505.56,1.90021,90.2375,19.5977
2019-03-03 10:38:26,1551627506.56,1.90021,89.8598,19.5977
2019-03-03 10:38:27,1551627507.56,1.90021,90.0018,19.5977
2019-03-03 10:38:29,1551627509.56,1.90021,89.7881,19.5977
2019-03-03 10:38:30,1551627510.57,1.90021,89.9889,20.75
2019-03-03 10:38:31,1551627511.56,1.90021,89.8637,20.3398
2019-03-03 10:38:32,1551627512.56,1.90021,90.2044,20.0625
2019-03-03 10:38:33,1551627513.56,1.90021,90.3064,20.0625
2019-03-03 10:38:34,1551627514.56,1.90021,89.9441,20.0625
2019-03-03 10:38:38,1551627518.56,1.90021,90.1715,20.0625
2019-03-03 10:38:40,1551627520.57,1.90021,90.3842,20.0625
2019-03-03 10:38:41,1551627521.56,1.90021,89.8087,20.0625
2019-03-03 10:38:43,1551627523.56,1.90021,90.2453,20.0625
2019-03-03 10:38:44,1551627524.56,1.90021,89.8252,20.0625
2019-03-03 10:38:46,1551627526.56,1.90021,90.1581,20.0625
2019-03-03 10:38:47,1551627527.56,1.90021,90.2611,19.375
2019-03-03 10:38:48,1551627528.56,1.90021,89.8007,18.8281
2019-03-03 10:38:50,1551627530.56,1.90021,90.1053,18.8281
2019-03-03 10:38:51,1551627531.56,1.90021,89.8178,18.8281
2019-03-03 10:38:52,1551627532.56,1.90021,89.9564,18.8281
2019-03-03 10:38:54,1551627534.56,1.90021,89.8377,18.8281
2019-03-03 10:38:56,1551627536.56,1.90021,90.1276,18.8281
